mark_id,learner_id,subject,teacher_id,term,mark
6423,268,Accounting,27,3,54
6424,268,Accounting,27,4,50
6425,268,Information Technology,23,1,36
6426,268,Information Technology,23,2,45
6427,268,Information Technology,23,3,41
6428,268,Information Technology,23,4,44
6429,268,Geography,21,1,77
6430,268,Geography,21,2,72
6431,268,Geography,21,3,82
6432,268,Geography,21,4,74
6433,269,English,5,1,70
6434,269,English,5,2,66
6435,269,English,5,3,65
6436,269,English,5,4,64
6437,269,Afrikaans,8,1,47
6438,269,Afrikaans,8,2,44
6439,269,Afrikaans,8,3,48
6440,269,Afrikaans,8,4,54
6441,269,Mathematics,2,1,66
6442,269,Mathematics,2,2,71
6443,269,Mathematics,2,3,66
6444,269,Mathematics,2,4,62
6445,269,Information Technology,23,1,58
6446,269,Information Technology,23,2,64
6447,269,Information Technology,23,3,54
6448,269,Information Technology,23,4,55
6449,269,History,17,1,51
6450,269,History,17,2,49
6451,269,History,17,3,54
6452,269,History,17,4,54
6453,269,Physical Science,12,1,61
6454,269,Physical Science,12,2,60
6455,269,Physical Science,12,3,68
6456,269,Physical Science,12,4,67
6457,270,English,6,1,75
6458,270,English,6,2,73
6459,270,English,6,3,70
6460,270,English,6,4,73
6461,270,Afrikaans,8,1,62
6462,270,Afrikaans,8,2,57
6463,270,Afrikaans,8,3,60
6464,270,Afrikaans,8,4,60
6465,270,Mathematics,1,1,63
6466,270,Mathematics,1,2,73
6467,270,Mathematics,1,3,62
6468,270,Mathematics,1,4,75
6469,270,Life Science,15,1,80
6470,270,Life Science,15,2,80
6471,270,Life Science,15,3,64
6472,270,Life Science,15,4,69
6473,270,Geography,19,1,85
6474,270,Geography,19,2,81
6475,270,Geography,19,3,86
6476,270,Geography,19,4,78
6477,270,Physical Science,12,1,67
6478,270,Physical Science,12,2,72
6479,270,Physical Science,12,3,78
6480,270,Physical Science,12,4,81
6481,271,English,5,1,89
6482,271,English,5,2,75
6483,271,English,5,3,78
6484,271,English,5,4,87
6485,271,Afrikaans,7,1,81
6486,271,Afrikaans,7,2,81
6487,271,Afrikaans,7,3,81
6488,271,Afrikaans,7,4,77
6489,271,Mathematics,2,1,50
6490,271,Mathematics,2,2,45
6491,271,Mathematics,2,3,50
6492,271,Mathematics,2,4,51
6493,271,Physical Science,12,1,67
6494,271,Physical Science,12,2,83
6495,271,Physical Science,12,3,81
6496,271,Physical Science,12,4,83
6497,271,Life Science,15,1,79
6498,271,Life Science,15,2,80
6499,271,Life Science,15,3,78
6500,271,Life Science,15,4,80
6501,271,History,18,1,60
6502,271,History,18,2,62
6503,271,History,18,3,64
6504,271,History,18,4,58
6505,272,English,6,1,80
6506,272,English,6,2,82
6507,272,English,6,3,74
6508,272,English,6,4,77
6509,272,Afrikaans,8,1,58
6510,272,Afrikaans,8,2,62
6511,272,Afrikaans,8,3,55
6512,272,Afrikaans,8,4,61
6513,272,Mathematics,2,1,48
6514,272,Mathematics,2,2,45
6515,272,Mathematics,2,3,56
6516,272,Mathematics,2,4,56
6517,272,Life Science,13,1,60
6518,272,Life Science,13,2,66
6519,272,Life Science,13,3,62
6520,272,Life Science,13,4,71
6521,272,Accounting,26,1,82
6522,272,Accounting,26,2,83
6523,272,Accounting,26,3,74
6524,272,Accounting,26,4,73
6525,272,History,16,1,69
6526,272,History,16,2,70
6527,272,History,16,3,67
6528,272,History,16,4,70
6529,273,English,6,1,43
6530,273,English,6,2,52
6531,273,English,6,3,48
6532,273,English,6,4,46
6533,273,Afrikaans,7,1,72
6534,273,Afrikaans,7,2,75
6535,273,Afrikaans,7,3,73
6536,273,Afrikaans,7,4,71
6537,273,Mathematics,2,1,81
6538,273,Mathematics,2,2,73
6539,273,Mathematics,2,3,83
6540,273,Mathematics,2,4,76
6541,273,History,18,1,78
6542,273,History,18,2,71
6543,273,History,18,3,82
6544,273,History,18,4,69
6545,273,Accounting,27,1,70
6546,273,Accounting,27,2,79
6547,273,Accounting,27,3,70
6548,273,Accounting,27,4,70
6549,273,Physical Science,10,1,57
6550,273,Physical Science,10,2,47
6551,273,Physical Science,10,3,51
6552,273,Physical Science,10,4,42
6553,274,English,4,1,63
6554,274,English,4,2,63
6555,274,English,4,3,70
6556,274,English,4,4,64
6557,274,Afrikaans,7,1,45
6558,274,Afrikaans,7,2,43
6559,274,Afrikaans,7,3,54
6560,274,Afrikaans,7,4,48
6561,274,Mathematics,1,1,73
6562,274,Mathematics,1,2,64
6563,274,Mathematics,1,3,77
6564,274,Mathematics,1,4,65
6565,274,Physical Science,11,1,33
6566,274,Physical Science,11,2,42
6567,274,Physical Science,11,3,42
6568,274,Physical Science,11,4,30
6569,274,Geography,21,1,46
6570,274,Geography,21,2,47
6571,274,Geography,21,3,50
6572,274,Geography,21,4,53
6573,274,Information Technology,23,1,48
6574,274,Information Technology,23,2,44
6575,274,Information Technology,23,3,40
6576,274,Information Technology,23,4,40
6577,275,English,6,1,55
6578,275,English,6,2,47
6579,275,English,6,3,51
6580,275,English,6,4,49
6581,275,Afrikaans,7,1,81
6582,275,Afrikaans,7,2,72
6583,275,Afrikaans,7,3,76
6584,275,Afrikaans,7,4,77
6585,275,Mathematics,3,1,66
6586,275,Mathematics,3,2,69
6587,275,Mathematics,3,3,63
6588,275,Mathematics,3,4,70
6589,275,Life Science,13,1,81
6590,275,Life Science,13,2,78
6591,275,Life Science,13,3,79
6592,275,Life Science,13,4,81
6593,275,Accounting,27,1,77
6594,275,Accounting,27,2,71
6595,275,Accounting,27,3,84
6596,275,Accounting,27,4,81
6597,275,Geography,21,1,48
6598,275,Geography,21,2,55
6599,275,Geography,21,3,48
6600,275,Geography,21,4,55
6601,276,English,6,1,78
6602,276,English,6,2,70
6603,276,English,6,3,77
6604,276,English,6,4,75
6605,276,Afrikaans,7,1,63
6606,276,Afrikaans,7,2,54
6607,276,Afrikaans,7,3,66
6608,276,Afrikaans,7,4,56
6609,276,Mathematics,2,1,46
6610,276,Mathematics,2,2,42
6611,276,Mathematics,2,3,48
6612,276,Mathematics,2,4,50
6613,276,Information Technology,23,1,49
6614,276,Information Technology,23,2,42
6615,276,Information Technology,23,3,50
6616,276,Information Technology,23,4,41
6617,276,Life Science,13,1,44
6618,276,Life Science,13,2,45
6619,276,Life Science,13,3,53
6620,276,Life Science,13,4,56
6621,276,History,16,1,66
6622,276,History,16,2,74
6623,276,History,16,3,65
6624,276,History,16,4,70
6625,277,English,5,1,87
6626,277,English,5,2,89
6627,277,English,5,3,81
6628,277,English,5,4,86
6629,277,Afrikaans,7,1,79
6630,277,Afrikaans,7,2,76
6631,277,Afrikaans,7,3,70
6632,277,Afrikaans,7,4,68
6633,277,Mathematics,2,1,45
6634,277,Mathematics,2,2,51
6635,277,Mathematics,2,3,45
6636,277,Mathematics,2,4,53
6637,277,Physical Science,10,1,73
6638,277,Physical Science,10,2,60
6639,277,Physical Science,10,3,61
6640,277,Physical Science,10,4,71
6641,277,Geography,21,1,60
6642,277,Geography,21,2,58
6643,277,Geography,21,3,66
6644,277,Geography,21,4,60
6645,277,Accounting,27,1,57
6646,277,Accounting,27,2,56
6647,277,Accounting,27,3,55
6648,277,Accounting,27,4,60
6649,278,English,4,1,81
6650,278,English,4,2,79
6651,278,English,4,3,76
6652,278,English,4,4,70
6653,278,Afrikaans,7,1,64
6654,278,Afrikaans,7,2,65
6655,278,Afrikaans,7,3,67
6656,278,Afrikaans,7,4,67
6657,278,Mathematics,2,1,73
6658,278,Mathematics,2,2,78
6659,278,Mathematics,2,3,68
6660,278,Mathematics,2,4,79
6661,278,Geography,20,1,79
6662,278,Geography,20,2,74
6663,278,Geography,20,3,79
6664,278,Geography,20,4,83
6665,278,Physical Science,12,1,36
6666,278,Physical Science,12,2,30
6667,278,Physical Science,12,3,41
6668,278,Physical Science,12,4,45
6669,278,Accounting,26,1,45
6670,278,Accounting,26,2,43
6671,278,Accounting,26,3,53
6672,278,Accounting,26,4,53
6673,279,English,5,1,56
6674,279,English,5,2,61
6675,279,English,5,3,51
6676,279,English,5,4,60
6677,279,Afrikaans,9,1,58
6678,279,Afrikaans,9,2,59
6679,279,Afrikaans,9,3,53
6680,279,Afrikaans,9,4,56
6681,279,Mathematics,1,1,43
6682,279,Mathematics,1,2,51
6683,279,Mathematics,1,3,39
6684,279,Mathematics,1,4,52
6685,279,Physical Science,11,1,54
6686,279,Physical Science,11,2,56
6687,279,Physical Science,11,3,55
6688,279,Physical Science,11,4,68
6689,279,History,17,1,83
6690,279,History,17,2,78
6691,279,History,17,3,82
6692,279,History,17,4,89
6693,279,Geography,20,1,50
6694,279,Geography,20,2,55
6695,279,Geography,20,3,50
6696,279,Geography,20,4,48
6697,280,English,4,1,88
6698,280,English,4,2,79
6699,280,English,4,3,80
6700,280,English,4,4,90
6701,280,Afrikaans,7,1,61
6702,280,Afrikaans,7,2,54
6703,280,Afrikaans,7,3,60
6704,280,Afrikaans,7,4,58
6705,280,Mathematics,2,1,67
6706,280,Mathematics,2,2,53
6707,280,Mathematics,2,3,62
6708,280,Mathematics,2,4,56
6709,280,Information Technology,24,1,45
6710,280,Information Technology,24,2,45
6711,280,Information Technology,24,3,49
6712,280,Information Technology,24,4,60
6713,280,Geography,20,1,49
6714,280,Geography,20,2,61
6715,280,Geography,20,3,62
6716,280,Geography,20,4,63
6717,280,Accounting,26,1,77
6718,280,Accounting,26,2,85
6719,280,Accounting,26,3,78
6720,280,Accounting,26,4,76
6721,281,English,5,1,71
6722,281,English,5,2,74
6723,281,English,5,3,68
6724,281,English,5,4,82
6725,281,Afrikaans,8,1,65
6726,281,Afrikaans,8,2,67
6727,281,Afrikaans,8,3,73
6728,281,Afrikaans,8,4,62
6729,281,Mathematics,3,1,58
6730,281,Mathematics,3,2,51
6731,281,Mathematics,3,3,48
6732,281,Mathematics,3,4,60
6733,281,History,16,1,80
6734,281,History,16,2,82
6735,281,History,16,3,82
6736,281,History,16,4,75
6737,281,Physical Science,12,1,44
6738,281,Physical Science,12,2,46
6739,281,Physical Science,12,3,39
6740,281,Physical Science,12,4,41
6741,281,Geography,20,1,48
6742,281,Geography,20,2,47
6743,281,Geography,20,3,56
6744,281,Geography,20,4,55
6745,282,English,5,1,47
6746,282,English,5,2,49
6747,282,English,5,3,45
6748,282,English,5,4,43
6749,282,Afrikaans,8,1,47
6750,282,Afrikaans,8,2,41
6751,282,Afrikaans,8,3,50
6752,282,Afrikaans,8,4,47
6753,282,Mathematics,3,1,73
6754,282,Mathematics,3,2,68
6755,282,Mathematics,3,3,74
6756,282,Mathematics,3,4,75
6757,282,Physical Science,12,1,36
6758,282,Physical Science,12,2,50
6759,282,Physical Science,12,3,36
6760,282,Physical Science,12,4,36
6761,282,History,17,1,62
6762,282,History,17,2,69
6763,282,History,17,3,60
6764,282,History,17,4,71
6765,282,Life Science,14,1,68
6766,282,Life Science,14,2,72
6767,282,Life Science,14,3,62
6768,282,Life Science,14,4,66
6769,283,English,4,1,75
6770,283,English,4,2,68
6771,283,English,4,3,67
6772,283,English,4,4,74
6773,283,Afrikaans,9,1,79
6774,283,Afrikaans,9,2,66
6775,283,Afrikaans,9,3,79
6776,283,Afrikaans,9,4,67
6777,283,Mathematics,1,1,45
6778,283,Mathematics,1,2,48
6779,283,Mathematics,1,3,34
6780,283,Mathematics,1,4,42
6781,283,Information Technology,24,1,49
6782,283,Information Technology,24,2,59
6783,283,Information Technology,24,3,47
6784,283,Information Technology,24,4,47
6785,283,Geography,19,1,59
6786,283,Geography,19,2,57
6787,283,Geography,19,3,58
6788,283,Geography,19,4,69
6789,283,History,17,1,89
6790,283,History,17,2,83
6791,283,History,17,3,87
6792,283,History,17,4,77
6793,284,English,5,1,69
6794,284,English,5,2,71
6795,284,English,5,3,73
6796,284,English,5,4,61
6797,284,Afrikaans,8,1,68
6798,284,Afrikaans,8,2,67
6799,284,Afrikaans,8,3,63
6800,284,Afrikaans,8,4,65
6801,284,Mathematics,1,1,83
6802,284,Mathematics,1,2,71
6803,284,Mathematics,1,3,68
6804,284,Mathematics,1,4,72
6805,284,Physical Science,10,1,51
6806,284,Physical Science,10,2,64
6807,284,Physical Science,10,3,52
6808,284,Physical Science,10,4,63
6809,284,Geography,19,1,64
6810,284,Geography,19,2,68
6811,284,Geography,19,3,64
6812,284,Geography,19,4,61
6813,284,Accounting,27,1,62
6814,284,Accounting,27,2,62
6815,284,Accounting,27,3,53
6816,284,Accounting,27,4,53
6817,285,English,4,1,64
6818,285,English,4,2,58
6819,285,English,4,3,65
6820,285,English,4,4,58
6821,285,Afrikaans,7,1,69
6822,285,Afrikaans,7,2,68
6823,285,Afrikaans,7,3,80
6824,285,Afrikaans,7,4,66
6825,285,Mathematics,3,1,64
6826,285,Mathematics,3,2,67
6827,285,Mathematics,3,3,68
6828,285,Mathematics,3,4,59
6829,285,Life Science,14,1,77
6830,285,Life Science,14,2,82
6831,285,Life Science,14,3,76
6832,285,Life Science,14,4,77
6833,285,Geography,21,1,57
6834,285,Geography,21,2,60
6835,285,Geography,21,3,58
6836,285,Geography,21,4,52
6837,285,Information Technology,24,1,38
6838,285,Information Technology,24,2,44
6839,285,Information Technology,24,3,37
6840,285,Information Technology,24,4,41
6841,286,English,6,1,54
6842,286,English,6,2,57
6843,286,English,6,3,50
6844,286,English,6,4,57
6845,286,Afrikaans,8,1,48
6846,286,Afrikaans,8,2,53
6847,286,Afrikaans,8,3,55
6848,286,Afrikaans,8,4,43
6849,286,Mathematics,3,1,68
6850,286,Mathematics,3,2,68
6851,286,Mathematics,3,3,68
6852,286,Mathematics,3,4,57
6853,286,Information Technology,23,1,45
6854,286,Information Technology,23,2,43
6855,286,Information Technology,23,3,52
6856,286,Information Technology,23,4,53
6857,286,Physical Science,10,1,54
6858,286,Physical Science,10,2,52
6859,286,Physical Science,10,3,44
6860,286,Physical Science,10,4,52
6861,286,Geography,20,1,75
6862,286,Geography,20,2,66
6863,286,Geography,20,3,75
6864,286,Geography,20,4,63
6865,287,English,4,1,70
6866,287,English,4,2,57
6867,287,English,4,3,60
6868,287,English,4,4,71
6869,287,Afrikaans,9,1,52
6870,287,Afrikaans,9,2,56
6871,287,Afrikaans,9,3,47
6872,287,Afrikaans,9,4,58
6873,287,Mathematics,3,1,46
6874,287,Mathematics,3,2,48
6875,287,Mathematics,3,3,50
6876,287,Mathematics,3,4,41
6877,287,History,17,1,49
6878,287,History,17,2,43
6879,287,History,17,3,56
6880,287,History,17,4,51
6881,287,Accounting,26,1,55
6882,287,Accounting,26,2,52
6883,287,Accounting,26,3,54
6884,287,Accounting,26,4,52
6885,287,Life Science,15,1,67
6886,287,Life Science,15,2,57
6887,287,Life Science,15,3,64
6888,287,Life Science,15,4,69
6889,288,English,4,1,81
6890,288,English,4,2,71
6891,288,English,4,3,73
6892,288,English,4,4,70
6893,288,Afrikaans,9,1,42
6894,288,Afrikaans,9,2,53
6895,288,Afrikaans,9,3,50
6896,288,Afrikaans,9,4,49
6897,288,Mathematics,1,1,48
6898,288,Mathematics,1,2,53
6899,288,Mathematics,1,3,55
6900,288,Mathematics,1,4,57
6901,288,History,17,1,75
6902,288,History,17,2,83
6903,288,History,17,3,81
6904,288,History,17,4,82
6905,288,Life Science,14,1,44
6906,288,Life Science,14,2,40
6907,288,Life Science,14,3,42
6908,288,Life Science,14,4,48
6909,288,Physical Science,12,1,50
6910,288,Physical Science,12,2,54
6911,288,Physical Science,12,3,64
6912,288,Physical Science,12,4,54
6913,289,English,4,1,80
6914,289,English,4,2,73
6915,289,English,4,3,83
6916,289,English,4,4,78
6917,289,Afrikaans,9,1,70
6918,289,Afrikaans,9,2,84
6919,289,Afrikaans,9,3,74
6920,289,Afrikaans,9,4,84
6921,289,Mathematics,3,1,75
6922,289,Mathematics,3,2,73
6923,289,Mathematics,3,3,78
6924,289,Mathematics,3,4,78
6925,289,Information Technology,23,1,66
6926,289,Information Technology,23,2,73
6927,289,Information Technology,23,3,67
6928,289,Information Technology,23,4,72
6929,289,Physical Science,11,1,49
6930,289,Physical Science,11,2,43
6931,289,Physical Science,11,3,54
6932,289,Physical Science,11,4,54
6933,289,Life Science,13,1,48
6934,289,Life Science,13,2,48
6935,289,Life Science,13,3,55
6936,289,Life Science,13,4,42
6937,290,English,4,1,84
6938,290,English,4,2,83
6939,290,English,4,3,83
6940,290,English,4,4,81
6941,290,Afrikaans,9,1,72
6942,290,Afrikaans,9,2,75
6943,290,Afrikaans,9,3,69
6944,290,Afrikaans,9,4,62
6945,290,Mathematics,2,1,57
6946,290,Mathematics,2,2,56
6947,290,Mathematics,2,3,54
6948,290,Mathematics,2,4,48
6949,290,History,16,1,80
6950,290,History,16,2,88
6951,290,History,16,3,87
6952,290,History,16,4,84
6953,290,Accounting,26,1,70
6954,290,Accounting,26,2,64
6955,290,Accounting,26,3,63
6956,290,Accounting,26,4,64
6957,290,Life Science,14,1,43
6958,290,Life Science,14,2,56
6959,290,Life Science,14,3,46
6960,290,Life Science,14,4,58
6961,291,English,6,1,81
6962,291,English,6,2,92
6963,291,English,6,3,94
6964,291,English,6,4,79
6965,291,Afrikaans,9,1,68
6966,291,Afrikaans,9,2,61
6967,291,Afrikaans,9,3,62
6968,291,Afrikaans,9,4,69
6969,291,Mathematics,3,1,79
6970,291,Mathematics,3,2,70
6971,291,Mathematics,3,3,73
6972,291,Mathematics,3,4,82
6973,291,Life Science,13,1,56
6974,291,Life Science,13,2,59
6975,291,Life Science,13,3,58
6976,291,Life Science,13,4,57
6977,291,Physical Science,10,1,41
6978,291,Physical Science,10,2,37
6979,291,Physical Science,10,3,46
6980,291,Physical Science,10,4,39
6981,291,Accounting,25,1,59
6982,291,Accounting,25,2,60
6983,291,Accounting,25,3,64
6984,291,Accounting,25,4,58
6985,292,English,4,1,52
6986,292,English,4,2,40
6987,292,English,4,3,39
6988,292,English,4,4,39
6989,292,Afrikaans,8,1,57
6990,292,Afrikaans,8,2,62
6991,292,Afrikaans,8,3,56
6992,292,Afrikaans,8,4,56
6993,292,Mathematics,2,1,55
6994,292,Mathematics,2,2,49
6995,292,Mathematics,2,3,54
6996,292,Mathematics,2,4,48
6997,292,History,18,1,91
6998,292,History,18,2,80
6999,292,History,18,3,92
7000,292,History,18,4,83
7001,292,Life Science,15,1,90
7002,292,Life Science,15,2,83
7003,292,Life Science,15,3,90
7004,292,Life Science,15,4,88
7005,292,Information Technology,23,1,73
7006,292,Information Technology,23,2,81
7007,292,Information Technology,23,3,75
7008,292,Information Technology,23,4,71
7009,293,English,6,1,63
7010,293,English,6,2,50
7011,293,English,6,3,59
7012,293,English,6,4,55
7013,293,Afrikaans,8,1,77
7014,293,Afrikaans,8,2,82
7015,293,Afrikaans,8,3,78
7016,293,Afrikaans,8,4,74
7017,293,Mathematics,1,1,37
7018,293,Mathematics,1,2,50
7019,293,Mathematics,1,3,37
7020,293,Mathematics,1,4,41
7021,293,Information Technology,22,1,38
7022,293,Information Technology,22,2,48
7023,293,Information Technology,22,3,36
7024,293,Information Technology,22,4,40
7025,293,Life Science,13,1,78
7026,293,Life Science,13,2,72
7027,293,Life Science,13,3,74
7028,293,Life Science,13,4,74
7029,293,Physical Science,11,1,55
7030,293,Physical Science,11,2,56
7031,293,Physical Science,11,3,61
7032,293,Physical Science,11,4,57
7033,294,English,6,1,50
7034,294,English,6,2,44
7035,294,English,6,3,46
7036,294,English,6,4,42
7037,294,Afrikaans,8,1,80
7038,294,Afrikaans,8,2,80
7039,294,Afrikaans,8,3,91
7040,294,Afrikaans,8,4,80
7041,294,Mathematics,3,1,42
7042,294,Mathematics,3,2,47
7043,294,Mathematics,3,3,46
7044,294,Mathematics,3,4,43
7045,294,Life Science,15,1,45
7046,294,Life Science,15,2,58
7047,294,Life Science,15,3,54
7048,294,Life Science,15,4,49
7049,294,Geography,20,1,67
7050,294,Geography,20,2,79
7051,294,Geography,20,3,64
7052,294,Geography,20,4,77
7053,294,Information Technology,22,1,54
7054,294,Information Technology,22,2,41
7055,294,Information Technology,22,3,45
7056,294,Information Technology,22,4,52
7057,295,English,6,1,73
7058,295,English,6,2,77
7059,295,English,6,3,68
7060,295,English,6,4,68
7061,295,Afrikaans,7,1,56
7062,295,Afrikaans,7,2,61
7063,295,Afrikaans,7,3,57
7064,295,Afrikaans,7,4,59
7065,295,Mathematics,1,1,64
7066,295,Mathematics,1,2,68
7067,295,Mathematics,1,3,53
7068,295,Mathematics,1,4,58
7069,295,Information Technology,22,1,76
7070,295,Information Technology,22,2,71
7071,295,Information Technology,22,3,74
7072,295,Information Technology,22,4,68
7073,295,Accounting,26,1,68
7074,295,Accounting,26,2,84
7075,295,Accounting,26,3,84
7076,295,Accounting,26,4,72
7077,295,Geography,20,1,63
7078,295,Geography,20,2,55
7079,295,Geography,20,3,58
7080,295,Geography,20,4,52
7081,296,English,6,1,63
7082,296,English,6,2,66
7083,296,English,6,3,61
7084,296,English,6,4,63
7085,296,Afrikaans,8,1,62
7086,296,Afrikaans,8,2,69
7087,296,Afrikaans,8,3,60
7088,296,Afrikaans,8,4,56
7089,296,Mathematics,3,1,63
7090,296,Mathematics,3,2,68
7091,296,Mathematics,3,3,69
7092,296,Mathematics,3,4,67
7093,296,Accounting,27,1,78
7094,296,Accounting,27,2,72
7095,296,Accounting,27,3,74
7096,296,Accounting,27,4,71
7097,296,Information Technology,23,1,55
7098,296,Information Technology,23,2,59
7099,296,Information Technology,23,3,50
7100,296,Information Technology,23,4,56
7101,296,History,16,1,56
7102,296,History,16,2,65
7103,296,History,16,3,63
7104,296,History,16,4,64
7105,297,English,4,1,74
7106,297,English,4,2,76
7107,297,English,4,3,69
7108,297,English,4,4,78
7109,297,Afrikaans,7,1,70
7110,297,Afrikaans,7,2,75
7111,297,Afrikaans,7,3,75
7112,297,Afrikaans,7,4,66
7113,297,Mathematics,3,1,65
7114,297,Mathematics,3,2,61
7115,297,Mathematics,3,3,76
7116,297,Mathematics,3,4,68
7117,297,Accounting,26,1,84
7118,297,Accounting,26,2,80
7119,297,Accounting,26,3,87
7120,297,Accounting,26,4,82
7121,297,History,18,1,65
7122,297,History,18,2,68
7123,297,History,18,3,70
7124,297,History,18,4,75
7125,297,Life Science,15,1,70
7126,297,Life Science,15,2,76
7127,297,Life Science,15,3,72
7128,297,Life Science,15,4,67
7129,298,English,5,1,63
