mark_id,learner_id,subject,teacher_id,term,mark,risk_category
6004,251,English,6,4,70,Strong
6005,251,Afrikaans,7,1,52,Passing
6006,251,Afrikaans,7,2,49,At Risk
6007,251,Afrikaans,7,3,44,At Risk
6008,251,Afrikaans,7,4,52,Passing
6009,251,Mathematics,3,1,68,Passing
6010,251,Mathematics,3,2,69,Passing
6011,251,Mathematics,3,3,63,Passing
6012,251,Mathematics,3,4,63,Passing
6013,251,Geography,19,1,58,Passing
6014,251,Geography,19,2,64,Passing
6015,251,Geography,19,3,57,Passing
6016,251,Geography,19,4,58,Passing
6017,251,Information Technology,24,1,50,Passing
6018,251,Information Technology,24,2,46,At Risk
6019,251,Information Technology,24,3,43,At Risk
6020,251,Information Technology,24,4,51,Passing
6021,251,Physical Science,11,1,48,At Risk
6022,251,Physical Science,11,2,50,Passing
6023,251,Physical Science,11,3,38,High Risk
6024,251,Physical Science,11,4,47,At Risk
6025,252,English,4,1,48,At Risk
6026,252,English,4,2,54,Passing
6027,252,English,4,3,55,Passing
6028,252,English,4,4,52,Passing
6029,252,Afrikaans,8,1,64,Passing
6030,252,Afrikaans,8,2,76,Strong
6031,252,Afrikaans,8,3,67,Passing
6032,252,Afrikaans,8,4,63,Passing
6033,252,Mathematics,2,1,57,Passing
6034,252,Mathematics,2,2,71,Strong
6035,252,Mathematics,2,3,67,Passing
6036,252,Mathematics,2,4,61,Passing
6037,252,Information Technology,23,1,60,Passing
6038,252,Information Technology,23,2,68,Passing
6039,252,Information Technology,23,3,67,Passing
6040,252,Information Technology,23,4,57,Passing
6041,252,History,16,1,87,Strong
6042,252,History,16,2,82,Strong
6043,252,History,16,3,79,Strong
6044,252,History,16,4,88,Strong
6045,252,Physical Science,12,1,65,Passing
6046,252,Physical Science,12,2,52,Passing
6047,252,Physical Science,12,3,57,Passing
6048,252,Physical Science,12,4,64,Passing
6049,253,English,5,1,85,Strong
6050,253,English,5,2,94,Strong
6051,253,English,5,3,88,Strong
6052,253,English,5,4,91,Strong
6053,253,Afrikaans,8,1,50,Passing
6054,253,Afrikaans,8,2,44,At Risk
6055,253,Afrikaans,8,3,46,At Risk
6056,253,Afrikaans,8,4,47,At Risk
6057,253,Mathematics,3,1,40,At Risk
6058,253,Mathematics,3,2,50,Passing
6059,253,Mathematics,3,3,47,At Risk
6060,253,Mathematics,3,4,44,At Risk
6061,253,Life Science,15,1,48,At Risk
6062,253,Life Science,15,2,60,Passing
6063,253,Life Science,15,3,58,Passing
6064,253,Life Science,15,4,61,Passing
6065,253,History,17,1,81,Strong
6066,253,History,17,2,82,Strong
6067,253,History,17,3,82,Strong
6068,253,History,17,4,72,Strong
6069,253,Information Technology,23,1,77,Strong
6070,253,Information Technology,23,2,77,Strong
6071,253,Information Technology,23,3,74,Strong
6072,253,Information Technology,23,4,80,Strong
6073,254,English,6,1,49,At Risk
6074,254,English,6,2,55,Passing
6075,254,English,6,3,46,At Risk
6076,254,English,6,4,54,Passing
6077,254,Afrikaans,8,1,71,Strong
6078,254,Afrikaans,8,2,70,Strong
6079,254,Afrikaans,8,3,80,Strong
6080,254,Afrikaans,8,4,81,Strong
6081,254,Mathematics,1,1,54,Passing
6082,254,Mathematics,1,2,56,Passing
6083,254,Mathematics,1,3,56,Passing
6084,254,Mathematics,1,4,56,Passing
6085,254,History,17,1,51,Passing
6086,254,History,17,2,43,At Risk
6087,254,History,17,3,44,At Risk
6088,254,History,17,4,52,Passing
6089,254,Accounting,25,1,66,Passing
6090,254,Accounting,25,2,62,Passing
6091,254,Accounting,25,3,64,Passing
6092,254,Accounting,25,4,72,Strong
6093,254,Physical Science,11,1,65,Passing
6094,254,Physical Science,11,2,61,Passing
6095,254,Physical Science,11,3,63,Passing
6096,254,Physical Science,11,4,76,Strong
6097,255,English,4,1,73,Strong
6098,255,English,4,2,64,Passing
6099,255,English,4,3,72,Strong
6100,255,English,4,4,67,Passing
6101,255,Afrikaans,8,1,42,At Risk
6102,255,Afrikaans,8,2,46,At Risk
6103,255,Afrikaans,8,3,51,Passing
6104,255,Afrikaans,8,4,54,Passing
6105,255,Mathematics,2,1,56,Passing
6106,255,Mathematics,2,2,63,Passing
6107,255,Mathematics,2,3,53,Passing
6108,255,Mathematics,2,4,65,Passing
6109,255,Life Science,15,1,70,Strong
6110,255,Life Science,15,2,76,Strong
6111,255,Life Science,15,3,73,Strong
6112,255,Life Science,15,4,62,Passing
6113,255,Accounting,25,1,44,At Risk
6114,255,Accounting,25,2,43,At Risk
6115,255,Accounting,25,3,44,At Risk
6116,255,Accounting,25,4,56,Passing
6117,255,Geography,19,1,78,Strong
6118,255,Geography,19,2,71,Strong
6119,255,Geography,19,3,86,Strong
6120,255,Geography,19,4,79,Strong
6121,256,English,5,1,50,Passing
6122,256,English,5,2,57,Passing
6123,256,English,5,3,60,Passing
6124,256,English,5,4,58,Passing
6125,256,Afrikaans,8,1,60,Passing
6126,256,Afrikaans,8,2,59,Passing
6127,256,Afrikaans,8,3,66,Passing
6128,256,Afrikaans,8,4,58,Passing
6129,256,Mathematics,1,1,71,Strong
6130,256,Mathematics,1,2,78,Strong
6131,256,Mathematics,1,3,66,Passing
6132,256,Mathematics,1,4,78,Strong
6133,256,Physical Science,12,1,81,Strong
6134,256,Physical Science,12,2,80,Strong
6135,256,Physical Science,12,3,67,Passing
6136,256,Physical Science,12,4,81,Strong
6137,256,Life Science,15,1,78,Strong
6138,256,Life Science,15,2,81,Strong
6139,256,Life Science,15,3,78,Strong
6140,256,Life Science,15,4,80,Strong
6141,256,Accounting,26,1,77,Strong
6142,256,Accounting,26,2,72,Strong
6143,256,Accounting,26,3,86,Strong
6144,256,Accounting,26,4,82,Strong
6145,257,English,5,1,47,At Risk
6146,257,English,5,2,50,Passing
6147,257,English,5,3,52,Passing
6148,257,English,5,4,51,Passing
6149,257,Afrikaans,8,1,50,Passing
6150,257,Afrikaans,8,2,43,At Risk
6151,257,Afrikaans,8,3,44,At Risk
6152,257,Afrikaans,8,4,45,At Risk
6153,257,Mathematics,3,1,73,Strong
6154,257,Mathematics,3,2,75,Strong
6155,257,Mathematics,3,3,69,Passing
6156,257,Mathematics,3,4,77,Strong
6157,257,Physical Science,12,1,37,High Risk
6158,257,Physical Science,12,2,39,High Risk
6159,257,Physical Science,12,3,31,High Risk
6160,257,Physical Science,12,4,46,At Risk
6161,257,Information Technology,24,1,67,Passing
6162,257,Information Technology,24,2,57,Passing
6163,257,Information Technology,24,3,68,Passing
6164,257,Information Technology,24,4,63,Passing
6165,257,Life Science,14,1,82,Strong
6166,257,Life Science,14,2,87,Strong
6167,257,Life Science,14,3,77,Strong
6168,257,Life Science,14,4,74,Strong
6169,258,English,6,1,48,At Risk
6170,258,English,6,2,42,At Risk
6171,258,English,6,3,47,At Risk
6172,258,English,6,4,45,At Risk
6173,258,Afrikaans,8,1,62,Passing
6174,258,Afrikaans,8,2,60,Passing
6175,258,Afrikaans,8,3,62,Passing
6176,258,Afrikaans,8,4,67,Passing
6177,258,Mathematics,2,1,53,Passing
6178,258,Mathematics,2,2,62,Passing
6179,258,Mathematics,2,3,51,Passing
6180,258,Mathematics,2,4,57,Passing
6181,258,Geography,20,1,67,Passing
6182,258,Geography,20,2,60,Passing
6183,258,Geography,20,3,67,Passing
6184,258,Geography,20,4,69,Passing
6185,258,Accounting,26,1,47,At Risk
6186,258,Accounting,26,2,52,Passing
6187,258,Accounting,26,3,43,At Risk
6188,258,Accounting,26,4,45,At Risk
6189,258,Information Technology,23,1,47,At Risk
6190,258,Information Technology,23,2,45,At Risk
6191,258,Information Technology,23,3,50,Passing
6192,258,Information Technology,23,4,55,Passing
6193,259,English,6,1,82,Strong
6194,259,English,6,2,90,Strong
6195,259,English,6,3,81,Strong
6196,259,English,6,4,87,Strong
6197,259,Afrikaans,8,1,76,Strong
6198,259,Afrikaans,8,2,64,Passing
6199,259,Afrikaans,8,3,71,Strong
6200,259,Afrikaans,8,4,66,Passing
6201,259,Mathematics,1,1,52,Passing
6202,259,Mathematics,1,2,52,Passing
6203,259,Mathematics,1,3,62,Passing
6204,259,Mathematics,1,4,51,Passing
6205,259,History,16,1,63,Passing
6206,259,History,16,2,72,Strong
6207,259,History,16,3,71,Strong
6208,259,History,16,4,69,Passing
6209,259,Life Science,13,1,54,Passing
6210,259,Life Science,13,2,55,Passing
6211,259,Life Science,13,3,47,At Risk
6212,259,Life Science,13,4,50,Passing
6213,259,Accounting,25,1,65,Passing
6214,259,Accounting,25,2,70,Strong
6215,259,Accounting,25,3,61,Passing
6216,259,Accounting,25,4,61,Passing
6217,260,English,5,1,66,Passing
6218,260,English,5,2,59,Passing
6219,260,English,5,3,65,Passing
6220,260,English,5,4,53,Passing
6221,260,Afrikaans,7,1,81,Strong
6222,260,Afrikaans,7,2,79,Strong
6223,260,Afrikaans,7,3,78,Strong
6224,260,Afrikaans,7,4,73,Strong
6225,260,Mathematics,2,1,40,At Risk
6226,260,Mathematics,2,2,45,At Risk
6227,260,Mathematics,2,3,47,At Risk
6228,260,Mathematics,2,4,40,At Risk
6229,260,History,16,1,74,Strong
6230,260,History,16,2,77,Strong
6231,260,History,16,3,66,Passing
6232,260,History,16,4,70,Strong
6233,260,Accounting,27,1,50,Passing
6234,260,Accounting,27,2,38,High Risk
6235,260,Accounting,27,3,38,High Risk
6236,260,Accounting,27,4,38,High Risk
6237,260,Physical Science,12,1,62,Passing
6238,260,Physical Science,12,2,55,Passing
6239,260,Physical Science,12,3,65,Passing
6240,260,Physical Science,12,4,61,Passing
6241,261,English,6,1,90,Strong
6242,261,English,6,2,91,Strong
6243,261,English,6,3,82,Strong
6244,261,English,6,4,91,Strong
6245,261,Afrikaans,8,1,73,Strong
6246,261,Afrikaans,8,2,75,Strong
6247,261,Afrikaans,8,3,68,Passing
6248,261,Afrikaans,8,4,67,Passing
6249,261,Mathematics,3,1,75,Strong
6250,261,Mathematics,3,2,66,Passing
6251,261,Mathematics,3,3,68,Passing
6252,261,Mathematics,3,4,61,Passing
6253,261,Physical Science,10,1,62,Passing
6254,261,Physical Science,10,2,59,Passing
6255,261,Physical Science,10,3,51,Passing
6256,261,Physical Science,10,4,51,Passing
6257,261,Life Science,15,1,49,At Risk
6258,261,Life Science,15,2,44,At Risk
6259,261,Life Science,15,3,47,At Risk
6260,261,Life Science,15,4,43,At Risk
6261,261,Information Technology,22,1,49,At Risk
6262,261,Information Technology,22,2,55,Passing
6263,261,Information Technology,22,3,40,At Risk
6264,261,Information Technology,22,4,53,Passing
6265,262,English,5,1,75,Strong
6266,262,English,5,2,86,Strong
6267,262,English,5,3,86,Strong
6268,262,English,5,4,87,Strong
6269,262,Afrikaans,7,1,74,Strong
6270,262,Afrikaans,7,2,83,Strong
6271,262,Afrikaans,7,3,71,Strong
6272,262,Afrikaans,7,4,77,Strong
6273,262,Mathematics,3,1,45,At Risk
6274,262,Mathematics,3,2,43,At Risk
6275,262,Mathematics,3,3,39,High Risk
6276,262,Mathematics,3,4,48,At Risk
6277,262,Information Technology,22,1,74,Strong
6278,262,Information Technology,22,2,87,Strong
6279,262,Information Technology,22,3,78,Strong
6280,262,Information Technology,22,4,89,Strong
6281,262,Physical Science,12,1,49,At Risk
6282,262,Physical Science,12,2,46,At Risk
6283,262,Physical Science,12,3,55,Passing
6284,262,Physical Science,12,4,48,At Risk
6285,262,Accounting,27,1,77,Strong
6286,262,Accounting,27,2,67,Passing
6287,262,Accounting,27,3,79,Strong
6288,262,Accounting,27,4,81,Strong
6289,263,English,5,1,68,Passing
6290,263,English,5,2,74,Strong
6291,263,English,5,3,66,Passing
6292,263,English,5,4,73,Strong
6293,263,Afrikaans,7,1,55,Passing
6294,263,Afrikaans,7,2,61,Passing
6295,263,Afrikaans,7,3,61,Passing
6296,263,Afrikaans,7,4,67,Passing
6297,263,Mathematics,3,1,58,Passing
6298,263,Mathematics,3,2,56,Passing
6299,263,Mathematics,3,3,50,Passing
6300,263,Mathematics,3,4,62,Passing
6301,263,History,17,1,62,Passing
6302,263,History,17,2,69,Passing
6303,263,History,17,3,54,Passing
6304,263,History,17,4,67,Passing
6305,263,Geography,19,1,93,Strong
6306,263,Geography,19,2,79,Strong
6307,263,Geography,19,3,89,Strong
6308,263,Geography,19,4,78,Strong
6309,263,Information Technology,23,1,88,Strong
6310,263,Information Technology,23,2,84,Strong
6311,263,Information Technology,23,3,83,Strong
6312,263,Information Technology,23,4,85,Strong
6313,264,English,6,1,45,At Risk
6314,264,English,6,2,56,Passing
6315,264,English,6,3,50,Passing
6316,264,English,6,4,57,Passing
6317,264,Afrikaans,7,1,59,Passing
6318,264,Afrikaans,7,2,62,Passing
6319,264,Afrikaans,7,3,72,Strong
6320,264,Afrikaans,7,4,74,Strong
6321,264,Mathematics,3,1,46,At Risk
6322,264,Mathematics,3,2,60,Passing
6323,264,Mathematics,3,3,60,Passing
6324,264,Mathematics,3,4,48,At Risk
6325,264,Geography,20,1,68,Passing
6326,264,Geography,20,2,80,Strong
6327,264,Geography,20,3,65,Passing
6328,264,Geography,20,4,69,Passing
6329,264,Information Technology,23,1,58,Passing
6330,264,Information Technology,23,2,66,Passing
6331,264,Information Technology,23,3,63,Passing
6332,264,Information Technology,23,4,62,Passing
6333,264,Accounting,25,1,64,Passing
6334,264,Accounting,25,2,66,Passing
6335,264,Accounting,25,3,58,Passing
6336,264,Accounting,25,4,61,Passing
6337,265,English,6,1,59,Passing
6338,265,English,6,2,59,Passing
6339,265,English,6,3,50,Passing
6340,265,English,6,4,49,At Risk
6341,265,Afrikaans,8,1,72,Strong
6342,265,Afrikaans,8,2,59,Passing
6343,265,Afrikaans,8,3,70,Strong
6344,265,Afrikaans,8,4,65,Passing
6345,265,Mathematics,1,1,45,At Risk
6346,265,Mathematics,1,2,48,At Risk
6347,265,Mathematics,1,3,40,At Risk
6348,265,Mathematics,1,4,43,At Risk
6349,265,Geography,20,1,77,Strong
6350,265,Geography,20,2,74,Strong
6351,265,Geography,20,3,65,Passing
6352,265,Geography,20,4,69,Passing
6353,265,History,17,1,67,Passing
6354,265,History,17,2,60,Passing
6355,265,History,17,3,55,Passing
6356,265,History,17,4,65,Passing
6357,265,Life Science,14,1,84,Strong
6358,265,Life Science,14,2,73,Strong
6359,265,Life Science,14,3,79,Strong
6360,265,Life Science,14,4,81,Strong
6361,266,English,5,1,83,Strong
6362,266,English,5,2,75,Strong
6363,266,English,5,3,74,Strong
6364,266,English,5,4,74,Strong
6365,266,Afrikaans,9,1,42,At Risk
6366,266,Afrikaans,9,2,42,At Risk
6367,266,Afrikaans,9,3,49,At Risk
6368,266,Afrikaans,9,4,54,Passing
6369,266,Mathematics,2,1,39,High Risk
6370,266,Mathematics,2,2,33,High Risk
6371,266,Mathematics,2,3,42,At Risk
6372,266,Mathematics,2,4,45,At Risk
6373,266,Information Technology,24,1,73,Strong
6374,266,Information Technology,24,2,86,Strong
6375,266,Information Technology,24,3,88,Strong
6376,266,Information Technology,24,4,82,Strong
6377,266,Physical Science,12,1,63,Passing
6378,266,Physical Science,12,2,50,Passing
6379,266,Physical Science,12,3,61,Passing
6380,266,Physical Science,12,4,55,Passing
6381,266,History,17,1,83,Strong
6382,266,History,17,2,95,Strong
6383,266,History,17,3,84,Strong
6384,266,History,17,4,86,Strong
6385,267,English,5,1,59,Passing
6386,267,English,5,2,64,Passing
6387,267,English,5,3,63,Passing
6388,267,English,5,4,69,Passing
6389,267,Afrikaans,7,1,64,Passing
6390,267,Afrikaans,7,2,52,Passing
6391,267,Afrikaans,7,3,65,Passing
6392,267,Afrikaans,7,4,54,Passing
6393,267,Mathematics,3,1,48,At Risk
6394,267,Mathematics,3,2,51,Passing
6395,267,Mathematics,3,3,47,At Risk
6396,267,Mathematics,3,4,48,At Risk
6397,267,Geography,19,1,65,Passing
6398,267,Geography,19,2,72,Strong
6399,267,Geography,19,3,70,Strong
6400,267,Geography,19,4,68,Passing
6401,267,Physical Science,10,1,57,Passing
6402,267,Physical Science,10,2,63,Passing
6403,267,Physical Science,10,3,59,Passing
6404,267,Physical Science,10,4,58,Passing
6405,267,History,18,1,77,Strong
6406,267,History,18,2,80,Strong
6407,267,History,18,3,73,Strong
6408,267,History,18,4,71,Strong
6409,268,English,4,1,63,Passing
6410,268,English,4,2,66,Passing
6411,268,English,4,3,68,Passing
6412,268,English,4,4,54,Passing
6413,268,Afrikaans,9,1,82,Strong
6414,268,Afrikaans,9,2,70,Strong
6415,268,Afrikaans,9,3,78,Strong
6416,268,Afrikaans,9,4,72,Strong
6417,268,Mathematics,1,1,60,Passing
6418,268,Mathematics,1,2,57,Passing
6419,268,Mathematics,1,3,60,Passing
6420,268,Mathematics,1,4,62,Passing
6421,268,Accounting,27,1,59,Passing
6422,268,Accounting,27,2,50,Passing
6423,268,Accounting,27,3,54,Passing
6424,268,Accounting,27,4,50,Passing
6425,268,Information Technology,23,1,36,High Risk
6426,268,Information Technology,23,2,45,At Risk
6427,268,Information Technology,23,3,41,At Risk
6428,268,Information Technology,23,4,44,At Risk
6429,268,Geography,21,1,77,Strong
6430,268,Geography,21,2,72,Strong
6431,268,Geography,21,3,82,Strong
6432,268,Geography,21,4,74,Strong
6433,269,English,5,1,70,Strong
6434,269,English,5,2,66,Passing
6435,269,English,5,3,65,Passing
6436,269,English,5,4,64,Passing
6437,269,Afrikaans,8,1,47,At Risk
6438,269,Afrikaans,8,2,44,At Risk
6439,269,Afrikaans,8,3,48,At Risk
6440,269,Afrikaans,8,4,54,Passing
6441,269,Mathematics,2,1,66,Passing
6442,269,Mathematics,2,2,71,Strong
6443,269,Mathematics,2,3,66,Passing
6444,269,Mathematics,2,4,62,Passing
6445,269,Information Technology,23,1,58,Passing
6446,269,Information Technology,23,2,64,Passing
6447,269,Information Technology,23,3,54,Passing
6448,269,Information Technology,23,4,55,Passing
6449,269,History,17,1,51,Passing
6450,269,History,17,2,49,At Risk
6451,269,History,17,3,54,Passing
6452,269,History,17,4,54,Passing
6453,269,Physical Science,12,1,61,Passing
6454,269,Physical Science,12,2,60,Passing
6455,269,Physical Science,12,3,68,Passing
6456,269,Physical Science,12,4,67,Passing
6457,270,English,6,1,75,Strong
6458,270,English,6,2,73,Strong
6459,270,English,6,3,70,Strong
6460,270,English,6,4,73,Strong
6461,270,Afrikaans,8,1,62,Passing
6462,270,Afrikaans,8,2,57,Passing
6463,270,Afrikaans,8,3,60,Passing
6464,270,Afrikaans,8,4,60,Passing
6465,270,Mathematics,1,1,63,Passing
6466,270,Mathematics,1,2,73,Strong
6467,270,Mathematics,1,3,62,Passing
6468,270,Mathematics,1,4,75,Strong
6469,270,Life Science,15,1,80,Strong
6470,270,Life Science,15,2,80,Strong
6471,270,Life Science,15,3,64,Passing
6472,270,Life Science,15,4,69,Passing
6473,270,Geography,19,1,85,Strong
6474,270,Geography,19,2,81,Strong
6475,270,Geography,19,3,86,Strong
6476,270,Geography,19,4,78,Strong
6477,270,Physical Science,12,1,67,Passing
6478,270,Physical Science,12,2,72,Strong
6479,270,Physical Science,12,3,78,Strong
6480,270,Physical Science,12,4,81,Strong
6481,271,English,5,1,89,Strong
6482,271,English,5,2,75,Strong
6483,271,English,5,3,78,Strong
6484,271,English,5,4,87,Strong
6485,271,Afrikaans,7,1,81,Strong
6486,271,Afrikaans,7,2,81,Strong
6487,271,Afrikaans,7,3,81,Strong
6488,271,Afrikaans,7,4,77,Strong
6489,271,Mathematics,2,1,50,Passing
6490,271,Mathematics,2,2,45,At Risk
6491,271,Mathematics,2,3,50,Passing
6492,271,Mathematics,2,4,51,Passing
6493,271,Physical Science,12,1,67,Passing
6494,271,Physical Science,12,2,83,Strong
6495,271,Physical Science,12,3,81,Strong
6496,271,Physical Science,12,4,83,Strong
6497,271,Life Science,15,1,79,Strong
6498,271,Life Science,15,2,80,Strong
6499,271,Life Science,15,3,78,Strong
6500,271,Life Science,15,4,80,Strong
6501,271,History,18,1,60,Passing
6502,271,History,18,2,62,Passing
6503,271,History,18,3,64,Passing
6504,271,History,18,4,58,Passing
6505,272,English,6,1,80,Strong
6506,272,English,6,2,82,Strong
6507,272,English,6,3,74,Strong
6508,272,English,6,4,77,Strong
6509,272,Afrikaans,8,1,58,Passing
6510,272,Afrikaans,8,2,62,Passing
6511,272,Afrikaans,8,3,55,Passing
6512,272,Afrikaans,8,4,61,Passing
6513,272,Mathematics,2,1,48,At Risk
6514,272,Mathematics,2,2,45,At Risk
6515,272,Mathematics,2,3,56,Passing
6516,272,Mathematics,2,4,56,Passing
6517,272,Life Science,13,1,60,Passing
6518,272,Life Science,13,2,66,Passing
6519,272,Life Science,13,3,62,Passing
6520,272,Life Science,13,4,71,Strong
6521,272,Accounting,26,1,82,Strong
6522,272,Accounting,26,2,83,Strong
6523,272,Accounting,26,3,74,Strong
6524,272,Accounting,26,4,73,Strong
6525,272,History,16,1,69,Passing
6526,272,History,16,2,70,Strong
6527,272,History,16,3,67,Passing
6528,272,History,16,4,70,Strong
6529,273,English,6,1,43,At Risk
6530,273,English,6,2,52,Passing
6531,273,English,6,3,48,At Risk
6532,273,English,6,4,46,At Risk
6533,273,Afrikaans,7,1,72,Strong
6534,273,Afrikaans,7,2,75,Strong
6535,273,Afrikaans,7,3,73,Strong
6536,273,Afrikaans,7,4,71,Strong
6537,273,Mathematics,2,1,81,Strong
6538,273,Mathematics,2,2,73,Strong
6539,273,Mathematics,2,3,83,Strong
6540,273,Mathematics,2,4,76,Strong
6541,273,History,18,1,78,Strong
6542,273,History,18,2,71,Strong
6543,273,History,18,3,82,Strong
6544,273,History,18,4,69,Passing
6545,273,Accounting,27,1,70,Strong
6546,273,Accounting,27,2,79,Strong
6547,273,Accounting,27,3,70,Strong
6548,273,Accounting,27,4,70,Strong
6549,273,Physical Science,10,1,57,Passing
6550,273,Physical Science,10,2,47,At Risk
6551,273,Physical Science,10,3,51,Passing
6552,273,Physical Science,10,4,42,At Risk
6553,274,English,4,1,63,Passing
